update, mean_fitness, min_fitness, max_fitness, inferiority, num_genotypes, total_orgs, ave_depth, num_roots, mrca_depth, diversity, phylogenetic_diversity, mean_pairwise_distance, mean_evolutionary_distinctiveness, min_evolutionary_distinctiveness, max_evolutionary_distinctiveness, phenotypic_richness, phenotypic_entropy, niche_width_mean, niche_width_min, niche_width_max, always_used_mean, always_used_min, always_used_max, sometimes_used_mean, sometimes_used_min, sometimes_used_max, failed_to_reproduce, num_orgs,seed,selection,sel_param
770,0.0099604,0.00683834,0.01,0.9960399999999999,500,500,770.308,1,0,8.96658,385154,912.716,378.881,293,400,460,8.61087, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
780,0.00998993,0.00885279,0.01,0.998993,500,500,780.308,1,0,8.96658,390154,926.0139999999999,387.69300000000004,383,453,464,8.66412, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
790,0.00998552,0.00674442,0.01,0.998552,500,500,790.322,1,0,8.96658,395161,858.047,390.509,371,423,468,8.69685, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
800,0.00999926,0.00981433,0.01,0.999926,500,500,800.112,1,0,8.96658,400056,957.29,397.027,385,415,459,8.60438, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
810,0.00998922,0.00867797,0.01,0.998922,500,500,810.034,1,0,8.96658,405017,946.181,401.76300000000003,394,424,455,8.55986, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
820,0.00999906,0.00976353,0.01,0.999906,500,500,819.706,1,0,8.96658,409853,979.0160000000001,407.414,401,437,422,8.01477, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
830,0.00998847,0.00788152,0.01,0.9988469999999999,500,500,829.808,1,0,8.96658,414904,977.301,409.345,395,425,419,8.0375, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
840,0.00999768,0.00941889,0.01,0.999768,500,500,839.788,1,0,8.96658,419894,958.564,409.043,379,453,437,8.308910000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
850,0.009997399999999998,0.00935098,0.01,0.99974,500,500,849.7919999999999,1,0,8.96658,424896,997.953,421.34,411,443,433,8.231689999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
860,0.00999302,0.00865937,0.01,0.999302,500,500,859.926,1,0,8.96658,429963,954.6030000000001,425.93,419,446,416,8.06141, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
870,0.00999669,0.00917121,0.01,0.999669,500,500,870.2180000000001,1,0,8.96658,435109,776.24,430.402,422,461,443,8.39523, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
880,0.00996533,0.00634904,0.01,0.996533,500,500,880.314,1,0,8.96658,440157,678.443,435.892,426,455,451,8.49058, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
890,0.00999066,0.00900331,0.01,0.999066,500,500,890.33,1,0,8.96658,445165,656.8919999999999,440.463,429,461,446,8.48682, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
900,0.00997125,0.00766367,0.01,0.997125,500,500,900.1519999999999,1,0,8.96658,450076,841.817,432.256,407,460,443,8.42875, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
910,0.00997832,0.00826216,0.01,0.9978319999999999,500,500,910.0880000000001,1,0,8.96658,455044,880.87,438.39,414,484,421,8.09712, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
920,0.009998100000000001,0.00971648,0.01,0.9998100000000001,500,500,920.132,1,0,8.96658,460066,918.934,441.704,417,474,439,8.35389, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
930,0.00999456,0.008638700000000001,0.01,0.9994559999999999,500,500,930.252,1,0,8.96658,465126,787.0319999999999,445.82599999999996,419,482,440,8.3115, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
940,0.00999496,0.00909377,0.01,0.9994959999999999,500,500,940.1360000000001,1,0,8.96658,470068,782.672,450.555,425,476,442,8.38383, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
950,0.00997764,0.007549899999999999,0.01,0.997764,500,500,950.178,1,0,8.96658,475089,777.2360000000001,455.663,434,502,440,8.3409, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
960,0.00998122,0.00726747,0.01,0.998122,500,500,960.1139999999999,1,0,8.96658,480057,834.335,460.501,438,488,411,7.88887, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
970,0.00999744,0.00935943,0.01,0.9997440000000001,500,500,970.2660000000001,1,0,8.96658,485133,819.628,462.874,439,560,439,8.435369999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
980,0.00998573,0.00684144,0.01,0.9985729999999999,500,500,980.074,1,0,8.96658,490037,753.3560000000001,473.156,437,503,442,8.443769999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
990,0.01,0.01,0.01,1.0,500,500,990.102,1,0,8.96658,495051,727.681,479.842,445,511,426,8.15828, -nan,0,0, -nan,0,0, -nan,0,0,500,500,91,sharing,1
0,0.01,0.01,0.01,1.0,500,500,0.998,1,0,8.96658,499,1.996,0.0,0,0,500,8.96658, -nan,0,0, -nan,0,0, -nan,0,0,1,500,128,sharing,3
10,0.00999001,0.00791833,0.01,0.999001,500,500,10.962,1,0,8.96658,5481,21.6704,4.63564,2,10,490,8.91156, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
20,0.01,0.01,0.01,1.0,500,500,20.976,1,0,8.96658,10488,41.1027,9.35936,6,20,498,8.95858, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
30,0.00999819,0.00954773,0.01,0.999819,500,500,30.954,1,0,8.96658,15477,59.8265,13.7948,8,27,485,8.856860000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
40,0.00999039,0.00873168,0.01,0.9990389999999999,500,500,40.944,1,0,8.96658,20472,79.3688,18.7457,13,34,482,8.81958, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
50,0.00999884,0.00970848,0.01,0.999884,500,500,50.928000000000004,1,0,8.96658,25464,97.1106,23.2633,16,50,487,8.88673, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
60,0.00998302,0.00809164,0.01,0.998302,500,500,60.878,1,0,8.96658,30439,115.001,28.3123,20,58,481,8.80846, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
70,0.00998621,0.00865348,0.01,0.9986209999999999,500,500,70.816,1,0,8.96658,35408,133.529,33.8198,28,55,477,8.76857, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
80,0.01,0.01,0.01,1.0,500,500,80.86,1,0,8.96658,40430,151.083,38.6396,27,68,476,8.764569999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
90,0.00999561,0.0090189,0.01,0.999561,500,500,90.71600000000001,1,0,8.96658,45358,163.99599999999998,43.6727,32,76,474,8.77775, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
100,0.01,0.01,0.01,1.0,500,500,100.67399999999999,1,0,8.96658,50337,186.317,48.3824,33,74,468,8.67332, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
110,0.00999456,0.00927938,0.01,0.9994559999999999,500,500,110.652,1,0,8.96658,55326,204.433,53.9389,49,73,474,8.76773, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
120,0.00999211,0.00882611,0.01,0.9992110000000001,500,500,120.66,1,0,8.96658,60330,223.72099999999998,57.9119,38,85,476,8.77068, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
130,0.00998838,0.00885351,0.01,0.9988379999999999,500,500,130.488,1,0,8.96658,65244,240.618,63.5295,60,130,476,8.7724, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
140,0.00999261,0.00815088,0.01,0.9992610000000001,500,500,140.398,1,0,8.96658,70199,254.542,68.2753,48,102,471,8.710360000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
150,0.00998827,0.008110899999999999,0.01,0.998827,500,500,150.44799999999998,1,0,8.96658,75224,264.955,73.2553,44,150,435,8.26795, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
160,0.00998382,0.00673205,0.01,0.998382,500,500,160.36,1,0,8.96658,80180,283.743,78.6567,72,87,455,8.55108, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
170,0.0099991,0.00977529,0.01,0.9999100000000001,500,500,170.27200000000002,1,0,8.96658,85136,304.541,83.4054,73,141,461,8.589369999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
180,0.00999227,0.00907124,0.01,0.9992270000000001,500,500,180.132,1,0,8.96658,90066,318.028,88.1932,61,109,435,8.23734, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
190,0.00999748,0.00936951,0.01,0.999748,500,500,190.07,1,0,8.96658,95035,326.789,93.3443,87,189,424,8.096919999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
200,0.00998875,0.00813882,0.01,0.998875,500,500,200.102,1,0,8.96658,100051,331.41,98.2442,94,114,447,8.429269999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
210,0.00999306,0.00826447,0.01,0.9993059999999999,500,500,210.058,1,0,8.96658,105029,348.847,103.316,97,210,440,8.360380000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
220,0.00999295,0.00879114,0.01,0.999295,500,500,220.082,1,0,8.96658,110041,373.596,108.493,103,161,431,8.25447, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
230,0.00999622,0.00905585,0.01,0.9996219999999999,500,500,230.15200000000002,1,0,8.96658,115076,387.87300000000005,113.12299999999999,106,143,471,8.72594, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
240,0.01,0.01,0.01,1.0,500,500,240.15200000000002,1,0,8.96658,120076,413.481,117.745,111,134,456,8.56255, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
250,0.00998932,0.00828375,0.01,0.9989319999999999,500,500,250.144,1,0,8.96658,125072,428.145,123.061,118,138,448,8.489519999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
260,0.00999328,0.00920842,0.01,0.9993280000000001,500,500,260.17,1,0,8.96658,130085,444.785,126.81,115,141,434,8.29247, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
270,0.00999127,0.00854635,0.01,0.9991270000000001,500,500,270.3,1,0,8.96658,135150,450.95099999999996,131.937,106,173,419,7.9888, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
280,0.00999407,0.00875545,0.01,0.9994069999999999,500,500,280.278,1,0,8.96658,140139,463.963,135.716,96,154,427,8.12965, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
290,0.00999077,0.00908202,0.01,0.999077,500,500,290.322,1,0,8.96658,145161,465.285,142.718,138,194,416,8.01207, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
300,0.00998012,0.00871549,0.01,0.9980120000000001,500,500,300.252,1,0,8.96658,150126,490.79900000000004,147.47799999999998,142,165,408,7.916739999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
310,0.00998346,0.00845846,0.01,0.998346,500,500,310.494,1,0,8.96658,155247,485.73199999999997,152.688,147,180,425,8.1257, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
320,0.00999819,0.00954648,0.01,0.999819,500,500,320.548,1,0,8.96658,160274,470.70300000000003,157.297,148,177,418,8.00202, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
330,0.00999943,0.00985405,0.01,0.999943,500,500,330.58,1,0,8.96658,165290,469.124,162.162,151,174,438,8.2721, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
340,0.01,0.01,0.01,1.0,500,500,340.542,1,0,8.96658,170271,494.976,167.37599999999998,162,188,468,8.7025, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
350,0.0099955,0.00889502,0.01,0.99955,500,500,350.582,1,0,8.96658,175291,505.685,171.61900000000003,158,186,449,8.544360000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
360,0.00999256,0.00892642,0.01,0.9992559999999999,500,500,360.63199999999995,1,0,8.96658,180316,518.674,176.733,170,200,463,8.63855, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
370,0.00998446,0.00711506,0.01,0.998446,500,500,370.408,1,0,8.96658,185204,568.366,181.975,123,220,442,8.37218, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
380,0.00998397,0.00830153,0.01,0.998397,500,500,380.066,1,0,8.96658,190033,607.826,186.15200000000002,174,213,433,8.17023, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
390,0.00999765,0.00941296,0.01,0.999765,500,500,390.082,1,0,8.96658,195041,601.003,190.541,180,216,445,8.43781, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
400,0.00998047,0.0084901,0.01,0.9980469999999999,500,500,400.092,1,0,8.96658,200046,599.457,193.49,175,250,439,8.30579, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
410,0.00999062,0.00891056,0.01,0.9990620000000001,500,500,409.79400000000004,1,0,8.96658,204897,630.4019999999999,202.28799999999998,197,217,461,8.61539, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
420,0.01,0.01,0.01,1.0,500,500,420.27,1,0,8.96658,210135,610.4680000000001,206.877,199,230,452,8.58955, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
430,0.00998337,0.00769055,0.01,0.998337,500,500,430.23,1,0,8.96658,215115,627.813,211.917,203,221,457,8.62589, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
440,0.00999287,0.00863132,0.01,0.999287,500,500,440.154,1,0,8.96658,220077,640.27,217.453,213,251,460,8.59041, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
450,0.00999948,0.0098693,0.01,0.999948,500,500,450.2,1,0,8.96658,225100,606.257,219.76,122,242,448,8.5049, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
460,0.00998528,0.00838716,0.01,0.9985280000000001,500,500,459.746,1,0,8.96658,229873,627.359,227.61700000000002,203,250,448,8.50659, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
470,0.00998835,0.00832893,0.01,0.998835,500,500,469.978,1,0,8.96658,234989,593.5409999999999,232.356,218,264,467,8.721169999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
480,0.01,0.01,0.01,1.0,500,500,480.106,1,0,8.96658,240053,606.753,237.68900000000002,231,277,461,8.61087, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
490,0.00999005,0.00758313,0.01,0.9990049999999999,500,500,489.972,1,0,8.96658,244986,630.172,242.66,226,280,475,8.80171, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
500,0.01,0.01,0.01,1.0,500,500,499.74800000000005,1,0,8.96658,249874,690.289,247.12400000000002,240,272,462,8.6811, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
510,0.00997595,0.00852838,0.01,0.9975950000000001,500,500,509.778,1,0,8.96658,254889,711.7130000000001,252.062,243,274,444,8.40927, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
520,0.00999022,0.00846176,0.01,0.999022,500,500,519.648,1,0,8.96658,259824,750.505,257.388,242,279,441,8.35093, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
530,0.01,0.01,0.01,1.0,500,500,529.524,1,0,8.96658,264762,775.867,261.716,248,279,444,8.443389999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
540,0.00999494,0.00923526,0.01,0.9994940000000001,500,500,539.356,1,0,8.96658,269678,787.322,266.851,257,305,439,8.36462, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
550,0.00999922,0.00982863,0.01,0.999922,500,500,549.5219999999999,1,0,8.96658,274761,761.607,272.265,264,550,421,8.060260000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
560,0.00998485,0.00862695,0.01,0.9984850000000001,500,500,559.646,1,0,8.96658,279823,754.383,276.529,269,295,431,8.17815, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
570,0.01,0.0099991,0.01,1.0,500,500,569.934,1,0,8.96658,284967,742.913,282.66,274,296,428,8.232280000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
580,0.01,0.01,0.01,1.0,500,500,580.222,1,0,8.96658,290111,711.811,287.55400000000003,278,297,417,8.0969, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
590,0.00999796,0.00948967,0.01,0.9997959999999999,500,500,590.024,1,0,8.96658,295012,727.5419999999999,292.54400000000004,285,320,433,8.250589999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
600,0.0099967,0.00950513,0.01,0.9996700000000001,500,500,599.82,1,0,8.96658,299910,737.8910000000001,297.814,292,327,414,8.00052, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
610,0.01,0.01,0.01,1.0,500,500,609.6619999999999,1,0,8.96658,304831,771.443,302.85400000000004,290,321,421,8.04158, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
620,0.00999523,0.00884155,0.01,0.9995229999999999,500,500,619.382,1,0,8.96658,309691,822.8710000000001,307.60900000000004,296,358,423,8.14995, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
630,0.00999546,0.00886429,0.01,0.9995459999999999,500,500,629.276,1,0,8.96658,314638,883.7289999999999,313.116,307,330,417,8.03023, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
640,0.00998394,0.00879301,0.01,0.998394,500,500,638.974,1,0,8.96658,319487,848.492,316.894,308,363,403,7.760489999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
650,0.00999106,0.00784235,0.01,0.9991059999999999,500,500,648.99,1,0,8.96658,324495,858.05,322.526,314,336,406,7.814889999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
660,0.00999395,0.00901094,0.01,0.999395,500,500,659.132,1,0,8.96658,329566,906.785,327.491,311,347,410,7.926239999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
670,0.01,0.01,0.01,1.0,500,500,669.0239999999999,1,0,8.96658,334512,889.82,332.329,318,396,413,7.9957899999999995, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
680,0.00998919,0.00825535,0.01,0.998919,500,500,678.62,1,0,8.96658,339310,949.2539999999999,338.0,324,373,430,8.20513, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
690,0.00999697,0.00924136,0.01,0.999697,500,500,688.6160000000001,1,0,8.96658,344308,973.596,343.274,334,407,440,8.347489999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
700,0.00999684,0.00921113,0.01,0.999684,500,500,698.518,1,0,8.96658,349259,987.2819999999999,348.60699999999997,343,403,432,8.22534, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
710,0.00999244,0.00813488,0.01,0.999244,500,500,708.488,1,0,8.96658,354244,991.045,353.44300000000004,340,371,435,8.30739, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
720,0.00998831,0.00850596,0.01,0.9988309999999999,500,500,718.028,1,0,8.96658,359014,996.775,358.209,352,390,424,8.08456, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
730,0.00999628,0.00906844,0.01,0.9996280000000001,500,500,727.832,1,0,8.96658,363916,988.069,363.48800000000006,360,381,460,8.59785, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
740,0.00998884,0.00814706,0.01,0.998884,500,500,737.47,1,0,8.96658,368735,952.357,368.32300000000004,363,404,456,8.54883, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
750,0.00998929,0.0086754,0.01,0.9989290000000001,500,500,747.372,1,0,8.96658,373686,931.5110000000001,373.061,364,405,438,8.34711, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
760,0.00997465,0.00707478,0.01,0.9974649999999999,500,500,757.584,1,0,8.96658,378792,989.429,377.88800000000003,370,448,448,8.41165, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
770,0.00998355,0.007659999999999999,0.01,0.9983549999999999,500,500,767.64,1,0,8.96658,383820,980.304,382.496,374,426,444,8.355189999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
780,0.00999879,0.00969824,0.01,0.9998790000000001,500,500,777.378,1,0,8.96658,388689,1000.97,388.49699999999996,384,409,433,8.21844, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
790,0.00999469,0.00918241,0.01,0.999469,500,500,787.1,1,0,8.96658,393550,927.107,393.486,389,418,455,8.5441, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
800,0.01,0.01,0.01,1.0,500,500,797.192,1,0,8.96658,398596,984.4739999999999,398.37,393,421,448,8.47556, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
810,0.00998333,0.00660016,0.01,0.998333,500,500,807.102,1,0,8.96658,403551,1008.03,403.545,388,435,445,8.44105, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
820,0.00999254,0.0085587,0.01,0.9992540000000001,500,500,816.716,1,0,8.96658,408358,856.959,407.95300000000003,399,456,463,8.64557, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
830,0.00999488,0.00871957,0.01,0.9994879999999999,500,500,826.704,1,0,8.96658,413352,932.7710000000001,410.575,311,425,470,8.75654, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
840,0.00998334,0.00744388,0.01,0.998334,500,500,836.694,1,0,8.96658,418347,894.7239999999999,418.009,409,438,475,8.79397, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
850,0.0099912,0.00823192,0.01,0.9991200000000001,500,500,846.7660000000001,1,0,8.96658,423383,973.429,423.376,418,486,477,8.81761, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
860,0.00999426,0.00899762,0.01,0.999426,500,500,856.9639999999999,1,0,8.96658,428482,1003.31,427.756,403,510,469,8.73076, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
870,0.00998554,0.00755531,0.01,0.998554,500,500,867.3560000000001,1,0,8.96658,433678,1032.1,433.14099999999996,421,475,464,8.66963, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
880,0.00999453,0.00900765,0.01,0.999453,500,500,877.32,1,0,8.96658,438660,1052.44,437.352,425,456,461,8.576830000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
890,0.00998256,0.00736678,0.01,0.9982559999999999,500,500,886.946,1,0,8.96658,443473,1061.55,440.662,412,480,463,8.64781, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
900,0.00999288,0.00822064,0.01,0.999288,500,500,896.9839999999999,1,0,8.96658,448492,1098.83,445.74699999999996,418,468,452,8.5281, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
910,0.00998827,0.00884659,0.01,0.998827,500,500,906.888,1,0,8.96658,453444,1098.28,452.82800000000003,448,503,449,8.43878, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
920,0.00999549,0.00887156,0.01,0.999549,500,500,916.584,1,0,8.96658,458292,1038.58,457.902,439,536,442,8.33389, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
930,0.01,0.01,0.01,1.0,500,500,926.6439999999999,1,0,8.96658,463322,1058.65,462.602,443,493,449,8.53204, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
940,0.00999218,0.00804334,0.01,0.999218,500,500,936.398,1,0,8.96658,468199,996.549,468.293,460,493,463,8.65579, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
950,0.01,0.01,0.01,1.0,500,500,946.6060000000001,1,0,8.96658,473303,1109.18,472.81199999999995,467,497,441,8.37924, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
960,0.00999069,0.008763600000000002,0.01,0.9990690000000001,500,500,956.2639999999999,1,0,8.96658,478132,961.4860000000001,477.56,470,506,421,8.0406, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
970,0.009987399999999999,0.00819392,0.01,0.99874,500,500,966.554,1,0,8.96658,483277,1055.55,481.588,473,516,436,8.30792, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
980,0.00999376,0.00911932,0.01,0.999376,500,500,976.482,1,0,8.96658,488241,1051.81,486.094,478,517,466,8.68597, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
990,0.00999015,0.0082916,0.01,0.999015,500,500,986.482,1,0,8.96658,493241,1019.64,491.417,481,519,455,8.57696, -nan,0,0, -nan,0,0, -nan,0,0,500,500,128,sharing,3
0, 0.01,0.01, 0.01, 1,500,500,0.998,1,0,8.96658,499,1.996,0.0,0,0,499,8.96258,13.0,13,13,1.0,1,1,13.0,13,13,0,500,14,lexicase,-1
10, 0.01,0.01, 0.01, 1,500,500,10.998,1,0,8.96658,5499,14.0901,2.97097,2,9,486,8.84935,5.55511,1,13,0.181818,0,2,10.7727,6,13,478,500,14,lexicase,-1
20, 0.01,0.01, 0.01, 1,500,500,20.998,1,17,8.96658,1999,5.1548300000000005,1.5025,1,4,492,8.90952,10.022,1,13,0.6,0,1,11.8,9,13,495,500,14,lexicase,-1
30, 0.01,0.01, 0.01, 1,500,500,30.998,1,25,8.96658,2999,7.51081,1.5095100000000001,1,6,500,8.96658,7.1843699999999995,1,13,0.785714,0,1,9.64286,6,13,486,500,14,lexicase,-1
40, 0.01,0.01, 0.01, 1,500,500,40.988,1,25,8.96658,7994,19.6432,5.33934,3,8,500,8.96658,6.15431,1,13,1.2127700000000001,0,6,10.5106,4,13,453,500,14,lexicase,-1
50, 0.01,0.01, 0.01, 1,500,500,50.998000000000005,1,25,8.96658,12999,31.4388,9.33333,6,13,500,8.96658,6.79559,1,13,1.0,0,4,10.5946,4,13,463,500,14,lexicase,-1
60, 0.01,0.01, 0.01, 1,500,500,60.998000000000005,1,25,8.96658,17999,36.7205,15.1892,14,20,500,8.96658,7.57315,2,13,1.32787,0,6,9.2459,3,13,439,500,14,lexicase,-1
70, 0.01,0.01, 0.01, 1,500,500,70.998,1,25,8.96658,22999,53.1093,20.6406,18,27,500,8.96658,7.579160000000001,1,13,1.43056,0,6,10.1389,2,13,428,500,14,lexicase,-1
80, 0.01,0.01, 0.01, 1,500,500,80.998,1,25,8.96658,27999,58.2248,21.3473,13,29,500,8.96658,8.38677,1,13,1.3766200000000002,0,6,10.8312,3,13,423,500,14,lexicase,-1
90, 0.01,0.01, 0.01, 1,500,500,90.99799999999999,1,25,8.96658,32999,68.7809,30.1421,29,36,500,8.96658,8.72345,3,13,1.56818,0,5,9.61364,5,13,456,500,14,lexicase,-1
